,org_index,chapter,sents
3792,28,CHAPTER XXVIII.,"In this solemnly pledged union of her life, duty would present itself in some new form of inspiration and give a new meaning to wifely love."
3793,28,CHAPTER XXVIII.,"Meanwhile there was the snow and the low arch of dun vapor—there was the stifling oppression of that gentlewoman’s world, where everything was done for her and none asked for her aid—where the sense of connection with a manifold pregnant existence had to be kept up painfully as an inward vision, instead of coming from without in claims that would have shaped her energies.— “What shall I do?” “Whatever you please, my dear:” that had been her brief history since she had left off learning morning lessons and practising silly rhythms on the hated piano."
3794,28,CHAPTER XXVIII.,"Marriage, which was to bring guidance into worthy and imperative occupation, had not yet freed her from the gentlewoman’s oppressive liberty: it had not even filled her leisure with the ruminant joy of unchecked tenderness."
3795,28,CHAPTER XXVIII.,"Her blooming full-pulsed youth stood there in a moral imprisonment which made itself one with the chill, colorless, narrowed landscape, with the shrunken furniture, the never-read books, and the ghostly stag in a pale fantastic world that seemed to be vanishing from the daylight."
3796,28,CHAPTER XXVIII.,"In the first minutes when Dorothea looked out she felt nothing but the dreary oppression; then came a keen remembrance, and turning away from the window she walked round the room."
3797,28,CHAPTER XXVIII.,The ideas and hopes which were living in her mind when she first saw this room nearly three months before were present now only as memories: she judged them as we judge transient and departed things.
3798,28,CHAPTER XXVIII.,"All existence seemed to beat with a lower pulse than her own, and her religious faith was a solitary cry, the struggle out of a nightmare in which every object was withering and shrinking away from her."
3799,28,CHAPTER XXVIII.,"Each remembered thing in the room was disenchanted, was deadened as an unlit transparency, till her wandering gaze came to the group of miniatures, and there at last she saw something which had gathered new breath and meaning: it was the miniature of Mr. Casaubon’s aunt Julia, who had made the unfortunate marriage—of Will Ladislaw’s grandmother."
3800,28,CHAPTER XXVIII.,"Dorothea could fancy that it was alive now—the delicate woman’s face which yet had a headstrong look, a peculiarity difficult to interpret."
3801,28,CHAPTER XXVIII.,Was it only her friends who thought her marriage unfortunate?
3802,28,CHAPTER XXVIII.,"or did she herself find it out to be a mistake, and taste the salt bitterness of her tears in the merciful silence of the night?"
3803,28,CHAPTER XXVIII.,What breadths of experience Dorothea seemed to have passed over since she first looked at this miniature!
3804,28,CHAPTER XXVIII.,"She felt a new companionship with it, as if it had an ear for her and could see how she was looking at it."
3805,28,CHAPTER XXVIII.,Here was a woman who had known some difficulty about marriage.
3806,28,CHAPTER XXVIII.,"Nay, the colors deepened, the lips and chin seemed to get larger, the hair and eyes seemed to be sending out light, the face was masculine and beamed on her with that full gaze which tells her on whom it falls that she is too interesting for the slightest movement of her eyelid to pass unnoticed and uninterpreted."
3807,28,CHAPTER XXVIII.,"The vivid presentation came like a pleasant glow to Dorothea: she felt herself smiling, and turning from the miniature sat down and looked up as if she were again talking to a figure in front of her."
3808,28,CHAPTER XXVIII.,"But the smile disappeared as she went on meditating, and at last she said aloud—  “Oh, it was cruel to speak so!"
3809,28,CHAPTER XXVIII.,"How sad—how dreadful!”  She rose quickly and went out of the room, hurrying along the corridor, with the irresistible impulse to go and see her husband and inquire if she could do anything for him."
3810,28,CHAPTER XXVIII.,Perhaps Mr. Tucker was gone and Mr. Casaubon was alone in the library.
3811,28,CHAPTER XXVIII.,She felt as if all her morning’s gloom would vanish if she could see her husband glad because of her presence.
3812,28,CHAPTER XXVIII.,"But when she reached the head of the dark oak there was Celia coming up, and below there was Mr. Brooke, exchanging welcomes and congratulations with Mr. Casaubon."
3813,28,CHAPTER XXVIII.,"“Dodo!” said Celia, in her quiet staccato; then kissed her sister, whose arms encircled her, and said no more."
3814,28,CHAPTER XXVIII.,"I think they both cried a little in a furtive manner, while Dorothea ran down-stairs to greet her uncle."
3815,28,CHAPTER XXVIII.,"“I need not ask how you are, my dear,” said Mr. Brooke, after kissing her forehead."
3816,28,CHAPTER XXVIII.,"“Rome has agreed with you, I see—happiness, frescos, the antique—that sort of thing."
3817,28,CHAPTER XXVIII.,"Well, it’s very pleasant to have you back again, and you understand all about art now, eh?"
3818,28,CHAPTER XXVIII.,"But Casaubon is a little pale, I tell him—a little pale, you know."
3819,28,CHAPTER XXVIII.,Studying hard in his holidays is carrying it rather too far.
3820,28,CHAPTER XXVIII.,I overdid it at one time”—Mr.
3821,28,CHAPTER XXVIII.,"Brooke still held Dorothea’s hand, but had turned his face to Mr. Casaubon—“about topography, ruins, temples—I thought I had a clew, but I saw it would carry me too far, and nothing might come of it."
3822,28,CHAPTER XXVIII.,"You may go any length in that sort of thing, and nothing may come of it, you know.”  Dorothea’s eyes also were turned up to her husband’s face with some anxiety at the idea that those who saw him afresh after absence might be aware of signs which she had not noticed."
3823,28,CHAPTER XXVIII.,"“Nothing to alarm you, my dear,” said Mr. Brooke, observing her expression."
3824,28,CHAPTER XXVIII.,“A little English beef and mutton will soon make a difference.
3825,28,CHAPTER XXVIII.,"It was all very well to look pale, sitting for the portrait of Aquinas, you know—we got your letter just in time."
3826,28,CHAPTER XXVIII.,"But Aquinas, now—he was a little too subtle, wasn’t he?"
3827,28,CHAPTER XXVIII.,"Does anybody read Aquinas?”  “He is not indeed an author adapted to superficial minds,” said Mr. Casaubon, meeting these timely questions with dignified patience."
3828,28,CHAPTER XXVIII.,"“You would like coffee in your own room, uncle?” said Dorothea, coming to the rescue."
3829,28,CHAPTER XXVIII.,"“Yes; and you must go to Celia: she has great news to tell you, you know."
3830,28,CHAPTER XXVIII.,"I leave it all to her.”  The blue-green boudoir looked much more cheerful when Celia was seated there in a pelisse exactly like her sister’s, surveying the cameos with a placid satisfaction, while the conversation passed on to other topics."
3831,28,CHAPTER XXVIII.,"“Do you think it nice to go to Rome on a wedding journey?” said Celia, with her ready delicate blush which Dorothea was used to on the smallest occasions."
3832,28,CHAPTER XXVIII.,"“It would not suit all—not you, dear, for example,” said Dorothea, quietly."
3833,28,CHAPTER XXVIII.,No one would ever know what she thought of a wedding journey to Rome.
3834,28,CHAPTER XXVIII.,“Mrs.
3835,28,CHAPTER XXVIII.,"Cadwallader says it is nonsense, people going a long journey when they are married."
3836,28,CHAPTER XXVIII.,"She says they get tired to death of each other, and can’t quarrel comfortably, as they would at home."
3837,28,CHAPTER XXVIII.,"And Lady Chettam says she went to Bath.” Celia’s color changed again and again—seemed  “To come and go with tidings from the heart, As it a running messenger had been.”  It must mean more than Celia’s blushing usually did."
3838,28,CHAPTER XXVIII.,“Celia!
3839,28,CHAPTER XXVIII.,"has something happened?” said Dorothea, in a tone full of sisterly feeling."
3840,28,CHAPTER XXVIII.,"“Have you really any great news to tell me?”  “It was because you went away, Dodo."
3841,28,CHAPTER XXVIII.,"Then there was nobody but me for Sir James to talk to,” said Celia, with a certain roguishness in her eyes."
3842,28,CHAPTER XXVIII.,“I understand.
3843,28,CHAPTER XXVIII.,"It is as I used to hope and believe,” said Dorothea, taking her sister’s face between her hands, and looking at her half anxiously."
3844,28,CHAPTER XXVIII.,Celia’s marriage seemed more serious than it used to do.
3845,28,CHAPTER XXVIII.,"“It was only three days ago,” said Celia."
3846,28,CHAPTER XXVIII.,“And Lady Chettam is very kind.”  “And you are very happy?”  “Yes.
3847,28,CHAPTER XXVIII.,We are not going to be married yet.
3848,28,CHAPTER XXVIII.,Because every thing is to be got ready.
